text_id,block_id,line_id,dialogue
100002_8,3,479,我是不是……应该向真唯和纱月道歉……？
100002_8,3,480,嗯，嗯——！
100002_8,3,481,哎，就这样自然消失不也挺好的？我才不需要朋友。没有朋友更好，因为会降低人类强度……人要独自活着，独自死去
100002_8,3,482,好、好了好了！那个时候的纱月同学感觉也很差！会打她也是没办法的事！话虽如此，如果你想道歉的话，到时候我也会陪你一起去的，现在先放松一下吧？好吗？
100002_8,3,483,……嗯。
100002_8,3,484,但是……不管怎么说，我们已经不能再在一起了……对吧……
100002_8,3,485,应该……不会吧。
100002_8,3,486,……咦？
100002_8,3,487,至少，真唯和纱月同学都很重视小露西……虽然现在因为各种原因而闹得不愉快……但总有一天，应该能恢复原状吧……
100002_8,3,488,可是……
100002_8,3,489,我对真唯说了『最讨厌你了
100002_8,3,490,是、是这样没错啦。
100002_8,3,491,还打了纱月的脸颊…………
100002_8,3,492,是啊！
100002_8,3,493,我要彻底教训她，让她再也不敢反抗我
100002_8,3,494,呜呜……如果，纱月来报复我的话……。纱月，一旦生气，就很可怕……很强……
100002_8,3,495,小露西，你和纱月同学吵过架啊……
100002_8,3,496,是的……。我恶作剧在她脸上涂鸦的时候，她用洗衣夹夹住了我的脸……
100002_8,3,497,在纱月同学的脸上涂鸦！？
100002_8,3,498,我擅自帮她剪了刘海，觉得这样比较适合她的时候，她有五天左右都不和我说话……
100002_8,3,499,擅自帮纱月同学剪了刘海！？
100002_8,3,500,好、好了好了！如果真唯和纱月同学还在生气的话，我也会陪你一起去道歉的！好吗！？
100002_8,3,501,……玲奈子大人。
100002_8,3,502,差不多该回家了吧？待在这里，身体也会着凉的。
100002_8,3,503,……会寂寞吗？
100002_8,3,504,这样啊。
100002_8,3,505,那我们找个地方去玩吧？
100002_8,3,506,……玲奈子大人，可以吗？
100002_8,3,507,嗯，稍微陪一下你也可以。毕竟我不能放着现在的你不管
100002_8,3,508,既然这样！
100002_8,3,509,露西有个地方一直想去一次
100002_8,3,510,好啊，走吧走吧
100002_8,3,511,这种时候，就要痛痛快快地玩！
100002_8,3,512,嗯嗯！
100002_8,3,513,那我们走吧！
100002_8,3,514,哦——！
100002_8,3,515,喂！
100002_8,3,516,这是什么店啊！？
100002_8,3,517,什么店？
100002_8,3,518,是夜总会！
100002_8,3,519,所以说为什么啊！？
100002_8,3,520,咦？两个女孩子～？讨厌，好可爱～
100002_8,3,521,哎呀哎呀，今天怎么了？
100002_8,3,522,我们来玩了！
100002_8,3,523,是吗是吗。那，我们来玩吧～
100002_8,3,524,好！
100002_8,3,525,为什么……会变成这样……
100002_8,3,526,玲奈子大人要喝什么！？
100002_8,3,527,呃，那个～……我想想～……！
100002_8,3,528,啊，对了，我听说在这种地方点唐培里侬才是礼仪！可以点唐培里侬吗！？
100002_8,3,529,我们还未成年啊……！？
100002_8,3,530,但是，在法国，16岁就可以喝酒了
100002_8,3,531,这里是日本！
100002_8,3,532,未成年？你刚才说未成年？
100002_8,3,533,呃，那个那个
100002_8,3,534,如果未成年的话，就必须请你们离开……
100002_8,3,535,不，露西已经二十岁了。
100002_8,3,536,啊，是这样啊。
100002_8,3,537,那边的女孩子也是？
100002_8,3,538,啊，啊呜，啊……
100002_8,3,539,去夜总会的女人
100002_8,3,540,……明明都有我了，玲奈子，你真是差劲。
100002_8,3,541,好过分，小玲奈……比起我，你更喜欢成熟的大姐姐呢……
100002_8,3,542,但你确实来了吧？
100002_8,3,543,当，当然～我是女大学生～……
100002_8,3,544,嗯，那么今天就请你好好享受吧
100002_8,3,545,哈哈，哈哈哈哈……
100002_8,3,546,那么，就点一杯唐培里侬香槟王吧，唐培里侬香槟王！
100002_8,3,547,不行！我们还不能喝酒！对吧，露西
100002_8,3,548,但是，在法国
100002_8,3,549,对吧！？
100002_8,3,550,是，是的
100002_8,3,551,那要来杯橙汁，或者无酒精鸡尾酒吗～？
100002_8,3,552,那就来一杯那个！
100002_8,3,553,那么，姐姐们也点些喜欢的东西吧
100002_8,3,554,哎～，可以吗～？
100002_8,3,555,可以。露西，有很多钱
100002_8,3,556,虽然我觉得不太可能，但露西应该不是这种店的常客吧……？
100002_8,3,557,我是第一次来玩。但是，我听说过。在日本，压力大的大人会来夜总会！
100002_8,3,558,那大概是偏见吧！
100002_8,3,559,在龙之信条里是这样的！
100002_8,3,560,别把那种上班族会在路边突然被黑社会殴打的游戏当真啊！
100002_8,3,561,你们关系真好啊。是大学的朋友吗？
100002_8,3,562,啊，不是……！怎么说呢，是游戏朋友！
100002_8,3,563,这样啊。你们经常在家里玩游戏吗？
100002_8,3,564,哈哈……嗯，是啊……
100002_8,3,565,你喜欢什么样的游戏？
100002_8,3,566,啊，啊哈哈，是、是啊！主要是用枪射击人的游戏！
100002_8,3,567,FPS吗～？我啊，在家里也经常玩呢～
100002_8,3,568,是、是这样吗！？真巧啊！
100002_8,3,569,这样啊～！
100002_8,3,570,你是第一次来这种店吗？
100002_8,3,571,是、是啊……我很紧张……！
100002_8,3,572,啊哈哈。真可爱～
100002_8,3,573,来嘛来嘛，难得来了，就开心点嘛？好吗？
100002_8,3,574,！？
100002_8,3,575,呐呐，我叫凛，你叫我什么好呢？
100002_8,3,576,咦？呃……！
100002_8,3,577,春……
100002_8,3,578,春？
100002_8,3,579,春奈…………
100002_8,3,580,那么小春菜，干杯～♡
100002_8,3,581,干、干杯～！
100002_8,3,582,嗯，好喝。多谢款待，小春菜。
100002_8,3,583,啊、啊哈哈哈哈！
100002_8,3,584,如何？
100002_8,3,585,很好喝！
100002_8,3,586,呵呵。
100002_8,3,587,大人的味道……是这种感觉吗？
100002_8,3,588,我被悔婚了！呜呜呜呜！露西，露西我！
100002_8,3,589,那也太过分了！
100002_8,3,590,就是啊！太过分了！
100002_8,3,591,小露西，好可怜！
100002_8,3,592,呜呜呜，可怜的露西……！呜呜呜呜……
100002_8,3,593,心
100002_8,3,594,好，我知道了，喝吧，小露西！今天我会陪你到最后的！
100002_8,3,595,呜哇～！再来一杯～！
100002_8,3,596,我很正经
100002_8,3,597,凛小姐！我也要再来一杯！
100002_8,3,598,哦，不错嘛。喝得真爽快
100002_8,3,599,难得来一次！这也是人生经验！
100002_8,3,600,没错没错～
100002_8,4,601,谁是国王呢～
100002_8,4,602,是我～☆
100002_8,4,603,哇～
100002_8,4,604,那么～1号和2号～来夸奖国王～☆
100002_8,4,605,那么，失礼了
100002_8,4,606,呵呵呵
100002_8,4,607,诶，诶？
100002_8,4,608,我最喜欢，玲奈子大人了♡
100002_8,4,609,！？
100002_8,4,610,小春菜，好可爱♡
100002_8,4,611,！？
100002_8,4,612,玲奈子
100002_8,4,613,春菜
100002_8,4,614,多亏了玲奈子大人，今天真的非常开心
100002_8,4,615,要再来哦。我会等你的。今天真的非常开心♡
100002_8,4,616,玲奈子大人是我的恩人……我非常仰慕您……♡
100002_8,4,617,啊～脸都红透了～好可爱♡
100002_8,4,618,啾
100002_8,4,619,刺激太强了！
100002_8,4,620,啊哈哈哈
100002_8,4,621,那么下一轮！下一轮！
100002_8,4,622,国王是～！好，是露西！
100002_8,4,623,3号是～！
100002_8,4,624,请让国王吸奶！
100002_8,4,625,怎么可能啊！
100002_8,4,626,你，你真的没喝酒吧？
100002_8,4,627,呜呜……玲奈子大人……
100002_8,4,628,没事吧……？
100002_8,4,629,至少要到大路上，才能拦到出租车吧……
100002_8,4,630,……玲奈子大人…………
100002_8,4,631,嗯，嗯。再忍耐一下，露西。能走吗……？
100002_8,4,632,……
100002_8,4,633,怎，怎么了……？
100002_8,4,634,……要不要，稍微休息一下
100002_8,4,635,你的意思是……
100002_8,4,636,咦！？
100002_8,4,637,不，那个！
100002_8,4,638,…………
100002_8,4,639,……我，我知道了
100002_8,4,640,……嗯……
100002_8,4,641,理智
100002_8,4,642,打扰了……
100002_8,4,643,玲奈子大人……
100002_8,4,644,是是，我在这里哦——
100002_8,4,645,嗯……
100002_8,4,646,……诶？
100002_8,4,647,……玲奈子大人
100002_8,4,648,好色啊……
100002_8,4,649,嗯，好色！ｗ
100002_8,4,650,嗯……
100002_8,4,651,嗯
100002_8,4,652,好！去洗澡吧！小露西，去洗澡吧！？要洗澡了，所以自己把衣服脱掉哦！好吗！
100002_8,4,653,……好
100002_8,4,654,呼……
100002_8,4,655,玲奈子大人……
100002_8,4,656,嗯？
100002_8,4,657,……要不要，一起进去呢？
100002_8,4,658,…………嗯嗯嗯嗯。
100002_8,4,659,进去
100002_8,4,660,露西就拜托你了，玲奈子。对她温柔一点吧。
100002_8,4,661,是啊
100002_8,4,662,…………嗯，我觉得可以哦。
100002_8,4,663,……玲奈子大人？
100002_8,4,664,……
100002_8,4,665,对不起，今天……
100002_8,4,666,呃，那个……
100002_8,4,667,把你耍得团团转。
100002_8,4,668,就是啊
100002_8,4,669,算、算了，这样也不错啦……！毕竟在快要自暴自弃的时候，有朋友愿意陪自己，我觉得这样挺好的。
100002_8,4,670,玲奈子大人……
100002_8,4,671,我们结婚吧。
100002_8,4,672,——唔咦！？
100002_8,4,673,……不愿意吗？和露西成为家人……
100002_8,4,674,啊，呃……！
100002_8,4,675,好啊好啊！来当吧！
100002_8,4,676,不行
100002_8,4,677,自己的人生要自己掌舵！ｗ
100002_8,4,678,不，不过说到底，日本的女孩子之间是不能结婚的啊！？
100002_8,4,679,？在法国就可以哦
100002_8,4,680,未婚夫
100002_8,4,681,小露西，你喜欢我吗？
100002_8,4,682,喜欢
100002_8,4,683,但是
100002_8,4,684,我喜欢，愿意陪在我身边的人
100002_8,4,685,真唯是第一个朋友，所以喜欢。瑠奈给了我容身之处，所以喜欢。阳和我在一起，所以喜欢。玲奈子大人很温柔，所以喜欢。不管和谁结婚，露西一定都会比现在更加幸福
100002_8,4,686,……玲奈子大人
100002_8,4,687,呃……那个，我也……喜欢露西哦……作为朋友
100002_8,4,688,我一直都没有能聊喜欢的游戏的朋友，所以能和露西相遇我很开心。虽然我们才刚认识，但我感觉和露西能变得更加要好
100002_8,4,689,今后，我也想和露西好好相处……。这些，都是我的真心话
100002_8,4,690,但是……我，不能和露西结婚
100002_8,4,691,结婚吧
100002_8,4,692,因为我，有喜欢的人
100002_8,4,693,那个人，比露西还要重要吗？
100002_8,4,694,我两边都一样喜欢！
100002_8,4,695,嗯……对不起……
100002_8,4,696,对不起
100002_8,4,697,这样啊。
100002_8,4,698,那么，就当侧室……
100002_8,4,699,等一下！？
100002_8,4,700,呵呵，开玩笑的。
100002_8,4,701,真的？真的吗？
100002_8,4,702,…………妈妈……
100002_8,4,703,我说，露西。如果你真的无处可去的话
100002_8,4,704,到时候，那个……我们几个朋友，要不要一起合租？虽然可能没办法一直在一起……但是，如果能稍微让你不那么寂寞的话，那就太好了
100002_8,4,705,……玲奈子大人
100002_8,4,706,……我果然，最喜欢玲奈子大人了。你很温柔。
100002_8,4,707,嗯……
100002_8,4,708,如果妈妈还在的话，我想……她一定会像这样温柔地对待我吧。
100002_8,4,709,我会再稍微……仔细地思考一下。思考露西真正想做的事情……
100002_8,4,710,……嗯。
100002_8,4,711,如果思考的结果，露西真正想做的事情是炸掉Queen　O'roz的话，到时候就再麻烦你了。
100002_8,4,712,嗯嗯！我很难说YES！
100002_8,4,713,呵呵呵。
100002_8,4,714,——！？
100002_8,4,715,露西！？你刚才吸了我的胸部！？
100002_8,4,716,妈妈～
100002_8,4,717,等一下！？
100002_8,4,718,真正想做的事情
100002_8,4,719,你还在意吗？
100002_8,4,720,……嗯。
100002_8,4,721,这是你们两个人决定的吧。
100002_8,4,722,不惜欺骗妈妈，甚至伤害露西。
100002_8,4,723,是啊。即使如此，你还是想和那个女人结合吧。
100002_8,4,724,……
100002_8,4,725,这就是你的『恋爱
100002_8,4,726,纱月，我……
100002_8,4,727,怎么了？还是说，你要放弃？
100002_8,4,728,如果你希望如此，那我也没关系。如果你说区区的恋爱，没有欺骗亲人，甚至伤害青梅竹马的价值，那我也无所谓。
100002_8,4,729,……是啊，说得也是。
100002_8,4,730,在把你卷进来的时候，我就只能前进了。顺从自己的内心，为了实现我自己的愿望。
100002_8,4,731,……
100002_8,4,732,真唯。
100002_8,4,733,纱月。
100002_8,4,734,……唔。
100002_8,4,735,我们是未婚夫妻。
100002_8,4,736,如果我不这么做，肯定会被怀疑的。
100002_8,4,737,……是吗？
100002_8,4,738,我明白了。
100002_8,4,739,恋爱
100002_8,4,740,……唔，好吧。
100002_8,4,741,刚才那只是在测试你的心意。既然你已经下定决心，应该不会露出马脚吧。
100002_8,4,742,纱月。
100002_8,4,743,我很感谢你。
100002_8,4,744,真恶心。
100002_8,4,745,所以～
100002_8,4,746,第一届，安慰被小真唯甩掉的我和小玲奈的大会～。哇～
100002_8,4,747,这是那种大会吗！？
100002_8,4,748,哎呀哎呀……真伤脑筋呢。
100002_8,4,749,是啊……真唯真唯！
100002_8,4,750,真唯真唯…………呢！？
100002_8,4,751,不是，那个……因为她说『真伤脑筋呢
100002_8,4,752,真唯真唯
100002_8,4,753,那么，小真唯。
100002_8,4,754,今天我会让你好好地宠坏我，做好觉悟吧。
100002_8,4,755,当然。抱歉让你感到如此不安。然后，谢谢你给了我弥补的机会，紫阳花。
100002_8,4,756,所以，我们现在要去哪里？
100002_8,4,757,当然是很棒的地方。
100002_8,4,758,习惯
100002_8,4,759,……你觉得是哪里？
100002_8,4,760,嗯～……毕竟是小真唯，应该是非常时髦的饭店咖啡厅之类的吧？
100002_8,4,761,你这样想就太天真了，紫阳花同学。
100002_8,4,762,咦？
100002_8,4,763,怎么可能是那种一般人想象得到的地方。毕竟是真唯，肯定会在各种意义上超乎我们的想象。
100002_8,4,764,各种意义上……！
100002_8,4,765,那么，小玲奈的预测是？
100002_8,4,766,豪华客船的，邮轮之旅……！
100002_8,4,767,咦咦？
100002_8,4,768,然后就这样，我们三人直接环游世界一周！
100002_8,4,769,怎么办，小玲奈！我没有带护照！
100002_8,4,770,那肯定也会帮你准备好的！
100002_8,4,771,学校呢！？
100002_8,4,772,已经安排好可以线上上课了！
100002_8,4,773,哇啊啊。
100002_8,4,774,原来如此。还有这一招啊。下次就挑战看看吧。
100002_8,4,775,我会很困扰的！？
100002_8,4,776,我、我也一样，要是离开家里太久会给家人添麻烦的……
100002_8,4,777,既然如此，就招待紫阳花的家人一起吧。肯定会是一趟愉快的旅行。
100002_8,4,778,哇啊啊啊……
100002_8,4,779,钱真好呢……只要有钱，幸福就会随之而来呢……
100002_8,4,780,当然，光靠钱也买不到的幸福，也是多不胜数。
100002_8,4,781,比方说，玲奈子与紫阳花的心，无论我花多少钱，也买不到。
100002_8,4,782,是啊。
100002_8,4,783,确实如此～
100002_8,4,784,用钱买到的幸福
100002_8,4,785,呜哇啊啊啊啊啊啊啊啊啊！
100002_8,4,786,咦！？
100002_8,4,787,玲、玲奈子！？
100002_8,4,788,咦！？怎么了！？刚才发生了什么事！？
100002_8,4,789,咦！？
100002_8,4,790,因为你突然大叫……
100002_8,4,791,是这样啊！？也是会有这种事的呢！吓我一跳！
100002_8,4,792,小、小真唯……小玲奈，她怎么了……？
100002_8,4,793,不知道……我说，玲奈子。要是发生了什么事，你可以跟我们说……
100002_8,4,794,完、完全，不要紧哦！PeacePeace！
100002_8,4,795,哎呀～其实我和露西，用妹妹的假名谎称是女大学生，去了一趟酒店！第一次玩了国王游戏！离开店里后还一起去旅馆脱了她的内裤，两个人一起洗澡，但因为是朋友所以不算数！
100002_8,4,796,这、这次是小玲奈默默地用头去撞电线杆……
100002_8,4,797,而且还笑着……
100002_8,4,798,对不起……现在还，没办法……但总有一天，总有一天，我会告诉你们的……
100002_8,4,799,嗯、嗯……
100002_8,4,800,到底是发生了什么事啊……
100002_8,5,801,呜呜，真唯，紫阳花同学……请你们揍我吧。用尽全力打我的脸颊……如果你们不揍我的话，我就连和你们拥抱的资格都没有……
100002_8,5,802,为什么是跑吧梅洛斯……？
100002_8,5,803,……看来，你遇到了相当严重的事呢。
100002_8,5,804,那么，就我们两个来吧。
100002_8,5,805,真的要打我吗！？
100002_8,5,806,要是玲奈子今天一整天都是这个样子，那约会不就泡汤了吗？
100002_8,5,807,是、是这样没错啦……
100002_8,5,808,好痛。
100002_8,5,809,呵呵呵。来，紫阳花也来。
100002_8,5,810,嗯、嗯……对、对不起哦……？
100002_8,5,811,没、没事吧？
100002_8,5,812,惩罚
100002_8,5,813,呵呵，呵呵呵呵，谢谢……啊啊，好痛……好开心……
100002_8,5,814,她、她在笑……
100002_8,5,815,那、那个……如果恋人觉醒了奇怪的兴趣，我们该怎么办……
100002_8,5,816,到时候，也只能努力去理解她了吧。
100002_8,5,817,呜呜……我、我知道了。
100002_8,5,818,唉……所以小玲奈才会这么没用……
100002_8,5,819,小玲奈，对不起哦，很痛吧……？
100002_8,5,820,好，到了。
100002_8,5,821,这里……看起来实在不像水上之旅的入口呢？
100002_8,5,822,不不不。现在还不能放心哦，紫阳花同学。说不定有从大楼地下延伸出去的隐藏通道连接到港口。
100002_8,5,823,听起来很不合法耶！？
100002_8,5,824,出租空间？
100002_8,5,825,没错。
100002_8,5,826,今天，我想和你们两个开饺子派对。
100002_8,5,827,饺子。
100002_8,5,828,派对……！
100002_8,5,829,这也是真唯准备的？
100002_8,5,830,是啊。我从早上就一个人在准备。很开心哦。
100002_8,5,831,为什么是饺子派对……？
100002_8,5,832,我之前在电视上看到，就想要试试看了。
100002_8,5,833,……
100002_8,5,834,是说，既然这样，去真唯家不就好了吗！？有必要特地租借出租空间吗！？
100002_8,5,835,这样比较让人吃惊吧？
100002_8,5,836,你把生命都赌在让人吃惊上面了啊！
100002_8,5,837,我从来没有亲手做过饺子呢。
100002_8,5,838,嗯，我也没有经验。必要的东西应该都准备好了，如果不够的话，之后再去买吧。
100002_8,5,839,首先要做馅料呢。
100002_8,5,840,是啊～要是有从家里带围裙来就好了。
100002_8,5,841,围裙也准备了符合人数的份哦。来。
100002_8,5,842,哇，好可爱～那我就借来用咯～
100002_8,5,843,好～小真唯想做什么～？
100002_8,5,844,砧板和菜刀只有一组，切菜就交给紫阳花吧。我先做其他准备。
100002_8,5,845,好～
100002_8,5,846,那、那个！有没有什么我能帮忙的……？
100002_8,5,847,咦——？小玲奈什么都不会做吧？ｗ你就随便找个地方坐着吧ｗ
100002_8,5,848,那么，我有重要的工作要交给小玲奈。我现在要开始包饺子，你去准备一个能放很多饺子的大盘子吧
100002_8,5,849,明白了！包在玲奈子身上！
100002_8,5,850,那么接下来，可以麻烦你煮饭吗？
100002_8,5,851,好的！
100002_8,5,852,饺子派对
100002_8,5,853,把不会做饭的女人抓出来处刑祭
100002_8,5,854,那、那个。对不起，其实，我从来没有煮过饭！
100002_8,5,855,所以，那个……希望你能教我……
100002_8,5,856,是这样吗？
100002_8,5,857,那，我们一起做吧。
100002_8,5,858,嗯……嗯！
100002_8,5,859,嗯～煮个两杯米左右吧。那个啊，像这样。
100002_8,5,860,好、好的。
100002_8,5,861,把水加到这条线，然后像这样淘米，反复淘到水不再变白为止。
100002_8,5,862,嗯，做得不错做得不错……呵呵，就是这样，小玲奈
100002_8,5,863,你看起来挺开心的嘛。
100002_8,5,864,是、是啊！
100002_8,5,865,那么，这次要不要一起包馅？
100002_8,5,866,我想试试看！
100002_8,5,867,就是那个吧，感觉就像做汉堡排那样对吧。
100002_8,5,868,哦，你有做过吗？
100002_8,5,869,没有啦！
100002_8,5,870,那么，就像这样……把紫阳花切好的材料，与调味料混合在一起，然后揉捏。
100002_8,5,871,好～！
100002_8,5,872,来，玲奈子也来。
100002_8,5,873,唔，嗯。
100002_8,5,874,不是这样，来。
100002_8,5,875,咦……咦！？
100002_8,5,876,就、就算要揉肉，我一个人也行！
100002_8,5,877,不，这可是有诀窍的。电视上有播过。你看，就像这样画圆，好好地揉捏。
100002_8,5,878,唔、唔唔……是……！
100002_8,5,879,哪有这种事啊！
100002_8,5,880,没错……要慢慢地，温柔地。持续到有粘性为止。
100002_8,5,881,很好，玲奈子……没错没错，要注意力道。嗯，你很擅长呢……
100002_8,5,882,咦～？小玲奈，你的脸是不是有点红啊～？
100002_8,5,883,咿！
100002_8,5,884,我、我我我想应该没有那回事！可能是暖气开太强了吧！？
100002_8,5,885,我倒是觉得有点冷呢～？
100002_8,5,886,是这样啊，那肯定是因为我的体温比较高吧！
100002_8,5,887,嘿。
100002_8,5,888,！？
100002_8,5,889,我也要一起混进去～
100002_8,5,890,哎呀。早知道这样，就用大一点的碗了。
100002_8,5,891,嘿，嘿！
100002_8,5,892,呵呵呵。
100002_8,5,893,呼……已经，吃不下了……
100002_8,5,894,饺子派对……好开心……
100002_8,5,895,那就好。
100002_8,5,896,谢谢你帮忙策划，小真唯。
100002_8,5,897,不客气。不过，这终究只是我想尝试看看。因为我觉得和你们两个一起的话，肯定会很开心。
100002_8,5,898,嗯，很开心。
100002_8,5,899,嗯嗯～……肚子好难受呢。
100002_8,5,900,啊哈哈，是啊。
100002_8,5,901,话说！做料理，真开心呢！
100002_8,5,902,是啊～？
100002_8,5,903,想着某个人而做的料理，总是很开心的哦。
100002_8,5,904,就像紫阳花同学之前做芝士蛋糕给我吃那样？
100002_8,5,905,嗯！
100002_8,5,906,当然，今天的我也是想着玲奈子和紫阳花，才煎了饺子。
100002_8,5,907,唔哇，感觉真唯在跟我较劲！
100002_8,5,908,那我也是想着小玲奈和真唯，才切了卷心菜～
100002_8,5,909,切的时候想到这个不会有点可怕吗！？
100002_8,5,910,确实～
100002_8,5,911,……真舒服呢。
100002_8,5,912,果然，我的决定并没有错。
100002_8,5,913,我有话想再次告诉你们两位。
100002_8,5,914,嗯。
100002_8,5,915,以我的婚约者问题为开端，至今为止我让你们两位经历了许多事情。实在很抱歉。
100002_8,5,916,不，别这么说。
100002_8,5,917,不，毕竟是我身边的问题。我必须设法解决这件事。所以，我决定了。
100002_8,5,918,无论发生什么事，我今后都想继续与你们来往。为此，我会尽我所能。
100002_8,5,919,今天三个人一起度过，我再次强烈地这么认为。我喜欢你们。我对你们抱有恋爱感情。
100002_8,5,920,我、我也……？
100002_8,5,921,嗯，当然。
100002_8,5,922,咦咦！
100002_8,5,923,应该说，我才想问呢。与紫阳花成为恋人之后，有人不会喜欢上紫阳花吗？
100002_8,5,924,咦咦……？
100002_8,5,925,不过，这份感情与对玲奈子的恋爱感情是不一样的。但是，玲奈子教会了我，对每个人抱持的好感种类不同也没关系。
100002_8,5,926,我没那么了不起啦。
100002_8,5,927,呵呵呵。所以，我要继续守护与你们的每一天。无论发生任何事情，我都会这么做。
100002_8,5,928,你说任何事情……我并没有希望小真唯勉强自己啊。
100002_8,5,929,不要紧的，紫阳花。我知道你对这件事有什么想法。毕竟你无论何时都是将光明正大视为美德的善良之人。对于我和纱月的婚约，你肯定觉得像是欺骗了自己人，所以感到不安吧。
100002_8,5,930,……嗯。
100002_8,5,931,即使如此，我也……
100002_8,5,932,交给我吧。
100002_8,5,933,我不会再丢下你们两人，自己跑到别的地方去了。我今后也想一直和你们在一起。
100002_8,5,934,虽……虽然现在说这个或许有点晚了，但我还是想好好地传达自己的想法。
100002_8,5,935,我很开心哦。谢谢你，小真唯。
100002_8,5,936,嗯、嗯。能知道真唯的心意，我也很开心哦！
100002_8,5,937,感觉有点难为情呢。
100002_8,5,938,对了。所以呢，作为我下定决心的证明，我也准备了东西。
100002_8,5,939,咦？是什么？
100002_8,5,940,这是恋爱事业计划书。假设恋人契约每三个月，也就是每四分之一的季度进行一次运用，我将今后的人生计划整理好了。
100002_8,5,941,小真唯！？
100002_8,5,942,那是我之前做过的那个！
100002_8,5,943,怎么样，吓到了吗？
100002_8,5,944,吓到了……！我还以为这次会被小真唯叫乙……
100002_8,5,945,不要为了一个段子就做这么费工夫的东西啊……你很忙的吧……
100002_8,5,946,不过，玲奈子的那个段子也相当讲究不是吗？
100002_8,5,947,我是认真的啊！
100002_8,5,948,抱歉抱歉。因为从你那里得到的爱让我很开心，所以我也忍不住想模仿你。
100002_8,5,949,玲奈子。
100002_8,5,950,嗯……？
100002_8,5,951,呀……！？
100002_8,5,952,等等等等等等等等！
100002_8,5,953,怎么了，玲奈子？
100002_8,5,954,你在做什么啊——！？
100002_8,5,955,什么做什么，我在吻你啊。
100002_8,5,956,在、在别人面前！在别人面前！
100002_8,5,957,什么别人面前，说得太见外了吧。我们三个人不是在交往吗？
100002_8,5,958,是这样没错……！是这样没错……！？
100002_8,5,959,小真和小玲奈接吻了……
100002_8,5,960,没、没有！
100002_8,5,961,有……
100002_8,5,962,有、有啦……！
100002_8,5,963,呵呵呵，很可爱哦，玲奈子。
100002_8,5,964,不、不行啦！？
100002_8,5,965,为什么？要排挤紫阳花吗？这样她很可怜吧。
100002_8,5,966,就算是这样也没必要在别人面前做吧！？真唯也会害羞的吧！？
100002_8,5,967,嗯……多少会吧。但是，我已经下定决心要守护与你们两人的幸福。为此，我想在这里感受比以往更强烈的羁绊。
100002_8,5,968,来，玲奈子。
100002_8,5,969,不、不要！
100002_8,5,970,呼、呼
100002_8,5,971,哇啊啊……我第一次看到认识的人接吻……
100002_8,5,972,也、也是呢……
100002_8,5,973,心脏跳得好快……可是……
100002_8,5,974,今后或许也会有这样的机会……得习惯才行呢……！
100002_8,5,975,这样的机会是什么！？
100002_8,5,976,啊，抱歉，我去接个吻……
100002_8,5,977,啊，这两个人刚才去接吻了……
100002_8,5,978,那么，紫阳花。
100002_8,5,979,小、小真……
100002_8,5,980,那、那个！
100002_8,5,981,啾
100002_8,5,982,怎么了？玲奈子。
100002_8,5,983,不…………没什么…………
100002_8,5,984,是、是脸颊啊……
100002_8,5,985,哎呀，紫阳花比较喜欢亲嘴吗？
100002_8,5,986,不、不是那样啦，不是那样……！
100002_8,5,987,可是，之前……真唯她，有说过……不久之后，也会和我，那个……接吻吗……所以……
100002_8,5,988,呵呵……意思是，你有那个意思了。
100002_8,5,989,我、我当然会稍微意识到啊！
100002_8,5,990,紫阳花真可爱呢。
100002_8,5,991,真是的……
100002_8,5,992,只不过呢。
100002_8,5,993,关键的玲奈子，似乎还没有做好心理准备呢。
100002_8,5,994,唔、唔欸！？
100002_8,5,995,因、因为！我吓了一跳嘛！？
100002_8,5,996,吓了一跳呢……
100002_8,5,997,可是……
100002_8,5,998,……感觉，好像，也不讨厌……
100002_8,5,999,？
100002_8,5,1000,这样啊～
100002_8,6,1001,等一下等一下等一下等一下
100002_8,6,1002,嫉妒
100002_8,6,1003,好啦，那么……
100002_8,6,1004,最后是玲奈子和紫阳花。
100002_8,6,1005,不行不行！
100002_8,6,1006,啊哈哈哈
100002_8,6,1007,……嗯？
100002_8,6,1008,今天谢谢你。我很开心哦。
100002_8,6,1009,我爱你哦，玲奈子。
100002_8,6,1010,我才是，谢谢你！
100002_8,6,1011,我也爱你
100002_8,6,1012,我也喜欢你哦
100002_8,6,1013,喜欢
100002_8,6,1014,我也最喜欢你了！
100002_8,6,1015,！
100002_8,6,1016,我最喜欢最喜欢最喜欢真唯了！
100002_8,6,1017,我也喜欢你哦！
100002_8,6,1018,最
100002_8,6,1019,果然还是改成我爱你比较好吧？
100002_8,6,1020,所以我说挚友是最好的！
100002_8,6,1021,——无论发生什么事，我今后都想继续和你们来往。为此，我会尽我所能。
100002_8,6,1022,咦？纱月同学？
100002_8,6,1023,那么，之后就拜托你了。
100002_8,6,1024,咦？那个，等一下。
100002_8,6,1025,甘织大人。
100002_8,6,1026,请上车。
100002_8,6,1027,那个……请问这是要去哪里呢……
100002_8,6,1028,……
100002_8,6,1029,为什么纱月同学和花取小姐，会在我家前面等我呢……？
100002_8,6,1030,……
100002_8,6,1031,花、花取小姐……我突然想去洗手间了……
100002_8,6,1032,…………
100002_8,6,1033,到了。
100002_8,6,1034,咿…………
100002_8,6,1035,请下车。
100002_8,6,1036,不要！
100002_8,6,1037,那个，花取小姐，这是怎么回事啊……今天不是愚人节吧～？
