filename,weighted,book_id,title
2792_115084,0.0510394463017314,2792,家里蹲吸血姬的郁闷(家里蹲吸血姬的苦闷)
2895_116842,0.0509075961481805,2895,声优广播的幕前幕后(声优广播的台前幕后)
952_27674,0.0507653294820245,952,拜托了，莉莉丝
2314_85321,0.0504922781159491,2314,童话魔法使(原书·原书使)
2152_159173,0.0504220253254667,2152,熊熊勇闯异世界
2255_129283,0.0499017213109297,2255,魔女之旅
2255_120785,0.0497093022916275,2255,魔女之旅
1868_124370,0.0496619948077641,1868,脑浆炸裂girl
2255_94086,0.0486097892558979,2255,魔女之旅
2818_127341,0.0485797296032196,2818,碧蓝航线 Episode of Belfast
2438_91540,0.0476329868585292,2438,Cheers!爱的鼓励
3558_165280,0.0476095735177505,3558,狱门抚子在此
1845_64615,0.0472809566031607,1845,合奏女孩！
3089_127556,0.046596416635835,3089,海鸟东月的『荒唐事』
3558_157333,0.046392590210189,3558,狱门抚子在此
3558_148375,0.0458294388488904,3558,狱门抚子在此
1868_67542,0.0456965161136968,1868,脑浆炸裂girl
3275_135628,0.0454806032746305,3275,推偶像三原则
2480_92985,0.0453968176940041,2480,怕痛的我，把防御力点满就对了
2792_110406,0.0453204134058281,2792,家里蹲吸血姬的郁闷(家里蹲吸血姬的苦闷)
2792_118848,0.0452436884682196,2792,家里蹲吸血姬的郁闷(家里蹲吸血姬的苦闷)
2734_119201,0.045238086285043,2734,为了当剑士而入学，魔法天赋却高达9999！？
401_14946,0.0445920575482789,401,德鲁伊来啰!
3885_164577,0.0445545993324085,3885,寂静魔女 索姆斯没人要中队Reboot
2255_144017,0.0445094690005433,2255,魔女之旅
3432_152034,0.0444978198810378,3432,祈祷之国的莉莉艾儿
2314_91290,0.0444842591783677,2314,童话魔法使(原书·原书使)
2541_113502,0.0439045373084535,2541,本田小狼与我
1215_59762,0.0438186613966291,1215,学生会侦探桐香
2768_116454,0.0436664927870203,2768,转生前是男的所以逆后宫容我拒绝
1610_61794,0.0431732893125587,1610,舰队收藏(舰队Collection 阳炎，起锚！)
2734_138209,0.0431154863948351,2734,为了当剑士而入学，魔法天赋却高达9999！？
2152_139562,0.0428489473913634,2152,熊熊勇闯异世界
2255_120784,0.0425912073894912,2255,魔女之旅
2792_124189,0.0420885467314699,2792,家里蹲吸血姬的郁闷(家里蹲吸血姬的苦闷)
2255_100339,0.0417001368254745,2255,魔女之旅
2255_154587,0.0412026382145784,2255,魔女之旅
1577_52891,0.0405430108692585,1577,妮娜与兔子与魔法战车
2541_105416,0.0403584512652663,2541,本田小狼与我
1091_34133,0.0401941769941653,1091,强袭魔女 乙女之章
3810_158494,0.0399494759642347,3810,经学少女传~考试地狱中的男装大小姐~
2255_102172,0.0398379802385354,2255,魔女之旅
3294_136178,0.0391465845380111,3294,楠芽吹是勇者(勇者部系列四)
1868_73585,0.0389827203715043,1868,脑浆炸裂girl
952_27685,0.0388801443950927,952,拜托了，莉莉丝
2314_91365,0.0387457995346909,2314,童话魔法使(原书·原书使)
2541_96151,0.0387084184692847,2541,本田小狼与我
2480_107832,0.0384696130928582,2480,怕痛的我，把防御力点满就对了
2255_165709,0.0380548992036636,2255,魔女之旅
2471_101712,0.0376375265118916,2471,带着外挂转生为公会柜台小姐
2255_98786,0.037498575269454,2255,魔女之旅
1255_51028,0.0373281248009355,1255,某僵尸少女的灾难
2855_114552,0.0370096357543358,2855,刀使巫女 琉球剑风录
2258_164551,0.0366521747961285,2258,高贵魔女 第506统合战斗飞行团
1577_62172,0.0366117989446953,1577,妮娜与兔子与魔法战车
2314_97462,0.0365988866716834,2314,童话魔法使(原书·原书使)
2818_125018,0.0365547132149221,2818,碧蓝航线 Episode of Belfast
3558_151754,0.0363073694672717,3558,狱门抚子在此
3017_123358,0.0361683687249253,3017,战翼的希格德莉法
2255_114032,0.0359931608764626,2255,魔女之旅
4014_166308,0.0357594709295772,4014,在揍爆向导天使之后，我当上了死灵术师
3885_164584,0.0357422281651449,3885,寂静魔女 索姆斯没人要中队Reboot
3547_147740,0.0351636827003474,3547,NO推理、NO侦探？
3885_162177,0.035127443091364,3885,寂静魔女 索姆斯没人要中队Reboot
3885_161743,0.034853317984317,3885,寂静魔女 索姆斯没人要中队Reboot
3101_128204,0.0348398021175311,3101,菜鸟炼金术师开店营业中(新人炼金术师的店铺经营)
2255_82490,0.0343143776447299,2255,魔女之旅
343_17953,0.0341809486994532,343,静流姐系列
577_18765,0.0337833142680084,577,强袭魔女
531_65397,0.0332006573252737,531,苍穹女武神(苍穹的驱真)
1255_39335,0.0330637877528968,1255,某僵尸少女的灾难
143_6832,0.0326956271880737,143,高中女神
1601_54275,0.0325611311213429,1601,超次元游戏海王星
3101_145494,0.0325367171604307,3101,菜鸟炼金术师开店营业中(新人炼金术师的店铺经营)
2138_90034,0.0323362535003234,2138,OBSTACLE Series 激战的魔女之夜
2258_86255,0.0322792132521363,2258,高贵魔女 第506统合战斗飞行团
2441_91746,0.0321811691818152,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
2945_118999,0.0320302270537285,2945,成为女贤者的光秀待在女勇者信长的队伍里面浑身不自在
2255_100338,0.0319259520551025,2255,魔女之旅
251_12161,0.0314642450963524,251,魔学诡术士
1091_35467,0.0313861704924974,1091,强袭魔女 乙女之章
149_7021,0.0310541004195337,149,钢铁白兔骑士团
2818_111814,0.0308428672503695,2818,碧蓝航线 Episode of Belfast
149_35193,0.0304927042889966,149,钢铁白兔骑士团
2537_102384,0.0301688436743614,2537,自称贤者弟子的贤者
2255_160649,0.0299272495252811,2255,魔女之旅
2410_97497,0.0298854678414289,2410,英雄转世为英雄之女目标再度成为英雄(重生英雄之女的英雄立志再度成为英雄)
2659_102498,0.0298195234570814,2659,齿轮驱动
2541_113625,0.0295401957148477,2541,本田小狼与我
203_8499,0.0292238450572966,203,战斗！暴风少女！
2152_145859,0.0291232729275216,2152,熊熊勇闯异世界
2258_82574,0.0290497753821699,2258,高贵魔女 第506统合战斗飞行团
3101_140562,0.0290001473647295,3101,菜鸟炼金术师开店营业中(新人炼金术师的店铺经营)
2480_121049,0.0286989831242128,2480,怕痛的我，把防御力点满就对了
1610_74947,0.0283283237656308,1610,舰队收藏(舰队Collection 阳炎，起锚！)
531_29813,0.0283050415394598,531,苍穹女武神(苍穹的驱真)
1610_54619,0.0281540150218606,1610,舰队收藏(舰队Collection 阳炎，起锚！)
2441_125778,0.0275716055258391,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
2963_119968,0.0271645499949018,2963,超次元游戏海王星：梦魇时刻？
3101_143932,0.0270795012576003,3101,菜鸟炼金术师开店营业中(新人炼金术师的店铺经营)
2480_94848,0.0270374843616998,2480,怕痛的我，把防御力点满就对了
2441_106148,0.0266750302332259,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
1610_80029,0.0262059951037091,1610,舰队收藏(舰队Collection 阳炎，起锚！)
203_19475,0.0259733377519028,203,战斗！暴风少女！
3017_123436,0.0259409649529794,3017,战翼的希格德莉法
2792_148556,0.025914230523815,2792,家里蹲吸血姬的郁闷(家里蹲吸血姬的苦闷)
2138_86516,0.0256727871501221,2138,OBSTACLE Series 激战的魔女之夜
3101_142267,0.0256567245842451,3101,菜鸟炼金术师开店营业中(新人炼金术师的店铺经营)
2441_91100,0.0255020485373529,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
2410_89519,0.0251255721463472,2410,英雄转世为英雄之女目标再度成为英雄(重生英雄之女的英雄立志再度成为英雄)
2480_112484,0.0249611889351429,2480,怕痛的我，把防御力点满就对了
2138_77304,0.0247290423774379,2138,OBSTACLE Series 激战的魔女之夜
2792_139843,0.0245803063698488,2792,家里蹲吸血姬的郁闷(家里蹲吸血姬的苦闷)
2255_87549,0.0245414794004447,2255,魔女之旅
2255_104788,0.0238845042158359,2255,魔女之旅
519_18195,0.0238445790351273,519,向阳素描 欢迎来到向阳庄
251_16453,0.023789722808307,251,魔学诡术士
531_66888,0.023744091635384,531,苍穹女武神(苍穹的驱真)
531_65127,0.0233717203498523,531,苍穹女武神(苍穹的驱真)
2480_118201,0.0233020827519959,2480,怕痛的我，把防御力点满就对了
2537_98074,0.0232103014638586,2537,自称贤者弟子的贤者
1091_40035,0.0229903462218589,1091,强袭魔女 乙女之章
149_20210,0.0229389313482271,149,钢铁白兔骑士团
1609_61847,0.0228925857020064,1609,月下魔女
531_18333,0.0226556530440243,531,苍穹女武神(苍穹的驱真)
2441_94749,0.0225366460222528,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
2441_111561,0.0224824020878998,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
2471_101717,0.0224377578738169,2471,带着外挂转生为公会柜台小姐
2537_101028,0.0223883081462635,2537,自称贤者弟子的贤者
149_7022,0.021879655219395,149,钢铁白兔骑士团
1215_53513,0.021852849074223,1215,学生会侦探桐香
1609_54583,0.021443456948503,1609,月下魔女
972_28272,0.0210786556791749,972,如果杜拉(假如高中棒球部的女经理读了德鲁克的《管理学》)
2258_164542,0.021003676391314,2258,高贵魔女 第506统合战斗飞行团
2818_130995,0.0207632258789806,2818,碧蓝航线 Episode of Belfast
2152_97205,0.0207048447973707,2152,熊熊勇闯异世界
2152_80684,0.0203942321567163,2152,熊熊勇闯异世界
2258_164661,0.0203768810868793,2258,高贵魔女 第506统合战斗飞行团
2471_111398,0.0201920638483363,2471,带着外挂转生为公会柜台小姐
2138_81005,0.0196252703030427,2138,OBSTACLE Series 激战的魔女之夜
2537_103870,0.0193467976492319,2537,自称贤者弟子的贤者
1819_80022,0.0192532754594888,1819,舰队收藏(舰队Collection 鹤翼之绊)
1091_32943,0.0189236967065938,1091,强袭魔女 乙女之章
2152_119565,0.0187275703634903,2152,熊熊勇闯异世界
1610_62011,0.0185943605936778,1610,舰队收藏(舰队Collection 阳炎，起锚！)
2537_165372,0.0185384202397879,2537,自称贤者弟子的贤者
251_9594,0.0183083358927359,251,魔学诡术士
2471_95234,0.0182355891222614,2471,带着外挂转生为公会柜台小姐
1674_56782,0.0182167670061163,1674,蛮憨女侦探事件簿
2152_115107,0.0181710944437858,2152,熊熊勇闯异世界
3101_147434,0.0176264911754775,3101,菜鸟炼金术师开店营业中(新人炼金术师的店铺经营)
2258_86246,0.0176236694790435,2258,高贵魔女 第506统合战斗飞行团
2152_117475,0.017617460919943,2152,熊熊勇闯异世界
2537_167254,0.0176056174368133,2537,自称贤者弟子的贤者
1819_68669,0.0175529628740853,1819,舰队收藏(舰队Collection 鹤翼之绊)
2537_113003,0.0174867743948979,2537,自称贤者弟子的贤者
1610_78156,0.0174804167260672,1610,舰队收藏(舰队Collection 阳炎，起锚！)
2537_96842,0.0173225530451053,2537,自称贤者弟子的贤者
2152_112870,0.0172556378825644,2152,熊熊勇闯异世界
2258_164670,0.0169061401650684,2258,高贵魔女 第506统合战斗飞行团
2410_110426,0.0167477126690698,2410,英雄转世为英雄之女目标再度成为英雄(重生英雄之女的英雄立志再度成为英雄)
2537_95891,0.0165392925400026,2537,自称贤者弟子的贤者
2537_149682,0.016489817592607,2537,自称贤者弟子的贤者
2152_109918,0.0162336432855385,2152,熊熊勇闯异世界
149_7019,0.0161057345845557,149,钢铁白兔骑士团
2543_96323,0.0160271046823422,2543,朋友以上侦探未满
1990_147036,0.0160004047328783,1990,SAO刀剑神域外传 Gun Gale Online
1990_91522,0.0159410883430015,1990,SAO刀剑神域外传 Gun Gale Online
2255_91205,0.0155223641402009,2255,魔女之旅
1610_74433,0.0154028611264355,1610,舰队收藏(舰队Collection 阳炎，起锚！)
2152_128293,0.0154027339046775,2152,熊熊勇闯异世界
3810_158675,0.0153250680717361,3810,经学少女传~考试地狱中的男装大小姐~
2152_131798,0.014988497723306,2152,熊熊勇闯异世界
2152_114477,0.0149793261127562,2152,熊熊勇闯异世界
2441_147727,0.0145746313011568,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
1990_113126,0.0145720617387841,1990,SAO刀剑神域外传 Gun Gale Online
2441_103769,0.0144740248728002,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
1819_74187,0.0136835327454472,1819,舰队收藏(舰队Collection 鹤翼之绊)
1990_85340,0.0134224317722544,1990,SAO刀剑神域外传 Gun Gale Online
3558_163586,0.013371003071579,3558,狱门抚子在此
2441_119910,0.0133660513111593,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
1990_70386,0.0130705190105742,1990,SAO刀剑神域外传 Gun Gale Online
1990_142308,0.0129125943798239,1990,SAO刀剑神域外传 Gun Gale Online
2441_140313,0.0128334963274318,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
2471_92679,0.0124643640948132,2471,带着外挂转生为公会柜台小姐
2441_130740,0.0124558141024191,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
2255_149789,0.0123318407445353,2255,魔女之旅
2480_150421,0.0120793255903999,2480,怕痛的我，把防御力点满就对了
2255_110452,0.0119861786818939,2255,魔女之旅
1819_74151,0.0117707960083582,1819,舰队收藏(舰队Collection 鹤翼之绊)
1990_116250,0.0116827851790348,1990,SAO刀剑神域外传 Gun Gale Online
2152_82625,0.011590535599462,2152,熊熊勇闯异世界
1990_89877,0.0115726910552255,1990,SAO刀剑神域外传 Gun Gale Online
2152_137195,0.0113368564730977,2152,熊熊勇闯异世界
149_30348,0.0113222635093415,149,钢铁白兔骑士团
2480_101626,0.0112475381509762,2480,怕痛的我，把防御力点满就对了
2537_110844,0.0111809434315672,2537,自称贤者弟子的贤者
2441_113367,0.0111200740758617,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
2480_103680,0.0108320234344697,2480,怕痛的我，把防御力点满就对了
2537_108380,0.0107021491313116,2537,自称贤者弟子的贤者
1819_65557,0.0106883867604895,1819,舰队收藏(舰队Collection 鹤翼之绊)
595_18891,0.0105233161276376,595,叛红猎杀
1990_134304,0.0104991177033049,1990,SAO刀剑神域外传 Gun Gale Online
149_12765,0.0104454660148938,149,钢铁白兔骑士团
2258_164560,0.0104389701576231,2258,高贵魔女 第506统合战斗飞行团
2480_99015,0.0104167674646284,2480,怕痛的我，把防御力点满就对了
3101_138803,0.0103744038488946,3101,菜鸟炼金术师开店营业中(新人炼金术师的店铺经营)
2152_92927,0.0103499892778142,2152,熊熊勇闯异世界
2537_119239,0.0103362230344631,2537,自称贤者弟子的贤者
149_13629,0.0100015934480089,149,钢铁白兔骑士团
2537_139683,0.0099524154001733,2537,自称贤者弟子的贤者
2537_157350,0.009816369671943,2537,自称贤者弟子的贤者
82_4724,0.0097489684910348,82,七姬物语
2441_98122,0.0093042879001729,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
82_36615,0.009247140267726,82,七姬物语
2441_116433,0.0091235295961146,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
149_30340,0.0089229237789756,149,钢铁白兔骑士团
149_7020,0.0087950475705109,149,钢铁白兔骑士团
1819_63214,0.0084870634444666,1819,舰队收藏(舰队Collection 鹤翼之绊)
2152_89132,0.0084200877429233,2152,熊熊勇闯异世界
2152_77900,0.0083783602041717,2152,熊熊勇闯异世界
82_19479,0.0081199694078283,82,七姬物语
1990_150239,0.0079572283484805,1990,SAO刀剑神域外传 Gun Gale Online
2152_79067,0.0076347281373141,2152,熊熊勇闯异世界
2480_165620,0.0075082738861731,2480,怕痛的我，把防御力点满就对了
2537_127655,0.0073499070248321,2537,自称贤者弟子的贤者
82_4714,0.0070800798279877,82,七姬物语
1990_86235,0.0070498841143467,1990,SAO刀剑神域外传 Gun Gale Online
2441_150529,0.0068121353170861,2441,持续狩猎史莱姆三百年，不知不觉就练到LV MAX
2480_130152,0.0067379941606977,2480,怕痛的我，把防御力点满就对了
2471_107289,0.0067085546252987,2471,带着外挂转生为公会柜台小姐
2480_141087,0.0066769660763071,2480,怕痛的我，把防御力点满就对了
2480_118171,0.0062639616631929,2480,怕痛的我，把防御力点满就对了
2152_86579,0.0058872528431059,2152,熊熊勇闯异世界
2537_115466,0.0056859595300289,2537,自称贤者弟子的贤者
2152_106047,0.0053638307082772,2152,熊熊勇闯异世界
2537_129737,0.0046016592175681,2537,自称贤者弟子的贤者
2480_126644,0.0037689668433518,2480,怕痛的我，把防御力点满就对了
149_26295,0.0037058806282849,149,钢铁白兔骑士团
2480_135650,0.0034010796809101,2480,怕痛的我，把防御力点满就对了
2480_128696,0.0029375333442119,2480,怕痛的我，把防御力点满就对了
1990_89890,0.0021653945087321,1990,SAO刀剑神域外传 Gun Gale Online
1990_70731,0.0021111658616617,1990,SAO刀剑神域外传 Gun Gale Online
2537_120402,0.0013169799733785,2537,自称贤者弟子的贤者
2537_133737,0.001257743712347,2537,自称贤者弟子的贤者
3735_160396,0.0008790942529714,3735,少女星间漂流记
2537_117392,0.0004529794628833,2537,自称贤者弟子的贤者
